r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
Infinity,1.5669518,1.2435694,-0.79,22.79,Infinity,0.6052127,1.5350082,Infinity,2.9,13.41,Infinity,NaN,NaN,Infinity
Infinity,1.5713848,1.2482076,-0.79,22.79,Infinity,0.5569031,1.5552754,Infinity,2.92,13.31,Infinity,NaN,NaN,Infinity
Infinity,1.5758708,1.2529202,-0.79,22.79,Infinity,0.50654984,1.5658132,Infinity,2.94,13.23,Infinity,NaN,NaN,Infinity
Infinity,1.5713848,1.2751036,-0.74,22.74,Infinity,Infinity,1.5766375,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5713848,1.2650402,-0.76,22.76,Infinity,Infinity,1.5877622,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5804106,1.2601328,-0.78,22.78,Infinity,Infinity,1.5877622,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5758708,1.2625763,-0.78,22.78,Infinity,Infinity,1.5992022,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5804106,1.257709,-0.79,22.79,Infinity,Infinity,1.5992022,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5758708,1.2505544,-0.8,22.8,Infinity,Infinity,1.6230925,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5713848,1.2367464,-0.82,22.82,Infinity,Infinity,1.6109732,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5625705,1.2345071,-0.81,22.81,Infinity,Infinity,1.6230925,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5804106,1.2435694,-0.82,22.82,Infinity,Infinity,1.6484507,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5850056,1.2482076,-0.81,22.81,Infinity,Infinity,1.661731,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5943657,1.2601328,-0.8,22.8,Infinity,Infinity,1.6754421,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.5991333,1.2751036,-0.79,22.79,Infinity,Infinity,1.6896092,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.6088501,1.290858,-0.77,22.77,Infinity,Infinity,1.7042595,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.613802,1.31033,-0.74,22.74,Infinity,Infinity,1.7194222,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.6290492,1.3341947,-0.72,22.72,Infinity,Infinity,1.7194222,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.6290492,1.3500862,-0.69,22.69,Infinity,Infinity,1.751417,0.40766832,-1.94,23.94,Infinity,NaN,NaN,Infinity
Infinity,1.6449165,1.3668118,-0.69,22.69,Infinity,Infinity,1.751417,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.6614496,1.3772804,-0.69,22.69,Infinity,Infinity,1.7683227,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.6614496,1.3808463,-0.69,22.69,Infinity,Infinity,1.8041618,Infinity,1,21,Infinity,NaN,NaN,Infinity
Infinity,1.6671171,1.3808463,-0.69,22.69,Infinity,Infinity,1.8041618,0.3875006,-1.96,23.96,Infinity,NaN,NaN,Infinity
Infinity,1.690625,1.3917841,-0.71,22.71,Infinity,Infinity,1.8041618,0.40440473,-1.95,23.95,Infinity,NaN,NaN,Infinity
Infinity,1.696722,1.3992836,-0.71,22.71,Infinity,Infinity,1.8854326,0.4296632,-1.95,23.95,Infinity,NaN,NaN,Infinity
Infinity,1.7091978,1.4030983,-0.71,22.71,Infinity,0.49098063,1.8430383,0.47259507,0.95,17.55,2.806614,NaN,NaN,Infinity
Infinity,1.7155814,1.4069576,-0.72,22.72,Infinity,0.6096813,1.8430383,0.4985716,0.3,19,2.9512913,NaN,NaN,Infinity
Infinity,1.7286534,1.4108621,-0.73,22.73,Infinity,0.66232604,1.9319402,0.5443314,0.26,19.08,3.1385975,NaN,NaN,Infinity
Infinity,1.7286534,1.3992836,-0.74,22.74,Infinity,0.7119037,1.8637617,0.5904032,0.25,19.13,3.1660686,NaN,NaN,Infinity
Infinity,1.7705289,1.3808463,-0.83,22.83,Infinity,0.7624103,1.8637617,0.6215276,0.16,19.35,3.2476997,NaN,NaN,Infinity
Infinity,1.7490684,1.3737531,-0.82,22.82,Infinity,0.7871516,1.8854326,0.64137226,0.14,19.4,3.3139563,NaN,NaN,Infinity
Infinity,1.7632535,1.356672,-0.86,22.86,Infinity,0.81285405,1.8854326,0.6430601,0.03,19.64,3.3413467,NaN,NaN,Infinity
Infinity,1.7779313,1.3500862,-0.89,22.89,Infinity,0.8393058,1.8637617,0.67953956,0.09,19.53,3.382607,NaN,NaN,Infinity
Infinity,1.7779313,1.3468435,-0.89,22.89,Infinity,0.8470878,1.8637617,0.69236076,0.11,19.48,3.4032102,NaN,NaN,Infinity
Infinity,1.7779313,1.3500862,-0.9,22.9,Infinity,0.8576624,1.8637617,0.6962671,0.08,19.55,3.4176912,NaN,NaN,Infinity
Infinity,1.7854649,1.3633962,-0.88,22.88,Infinity,0.86968106,1.8637617,0.6996792,0.05,19.63,3.433122,NaN,NaN,Infinity
0.43249372,1.7854649,1.3468435,2.54,14.16,3.5648022,0.88242096,1.8430383,0.7037367,0.02,19.7,3.4291961,NaN,NaN,6.9939985
0.49116358,1.7854649,1.3500862,2.42,14.48,3.6267147,0.89596164,1.8637617,0.6962671,-0.07,19.89,3.4559903,NaN,NaN,7.082705
0.5225647,1.7779313,1.3468435,2.34,14.67,3.6473396,0.91039604,1.8430383,0.70907974,-0.07,19.9,3.4625142,0.9564132,13.097338,7.1098537
0.5630155,1.8509853,1.3436337,2.25,14.88,3.7576344,0.9179816,1.8430383,0.71831805,-0.06,19.88,3.479338,0.94992226,13.032792,7.2369723
0.59640586,1.7854649,1.340456,2.15,15.14,3.7223268,0.9269773,1.8430383,0.7481395,0.03,19.69,3.518155,0.94992226,13.032792,7.240482
0.63060385,1.7854649,1.340456,2.07,15.36,3.7565248,0.9292834,1.8430383,0.7745164,0.13,19.5,3.546838,0.92591226,12.919239,7.303363
0.6663304,1.7931333,1.3468435,1.99,15.55,3.806307,0.93754387,1.8430383,0.80174094,0.2,19.34,3.582323,0.92591226,12.919239,7.38863
0.71463466,1.7931333,1.3533621,1.88,15.84,3.86113,0.9550137,1.8430383,0.82744724,0.23,19.29,3.6254992,0.8995482,12.835244,7.4866295
0.7585961,1.8252478,1.3600165,1.79,16.05,3.9438605,0.97389895,1.8430383,0.84146625,0.21,19.34,3.6584034,0.8912945,12.762128,7.602264
0.7957096,1.8009413,1.3702637,1.71,16.27,3.9669147,0.9959482,1.8637617,0.8540201,0.18,19.41,3.7137299,0.8912945,12.762128,7.6806445
0.82983553,1.8088932,1.4108621,1.71,16.32,4.0495906,1.0118461,1.8637617,0.8660368,0.17,19.45,3.7416444,0.8884253,12.634455,7.791235
0.8596611,1.8169937,1.3917841,1.6,16.56,4.068439,1.0270854,1.8637617,0.88793963,0.19,19.41,3.778787,0.8884253,12.634455,7.847226
0.8854188,1.8252478,1.3992836,1.56,16.67,4.10995,1.0451797,1.8637617,0.88793963,0.12,19.56,3.796881,0.8817487,12.544411,7.906831
0.9167095,1.8252478,1.4108621,1.51,16.81,4.152819,1.0586566,1.8637617,0.8947706,0.1,19.61,3.8171887,0.88582736,12.493063,7.970008
0.94228286,1.842238,1.4148129,1.46,16.92,4.1993337,1.0728749,1.8854326,0.8947706,0.06,19.7,3.8530781,0.88582736,12.493063,8.052412
0.9634747,1.842238,1.4228575,1.43,17.01,4.22857,1.0770836,1.8854326,0.8961596,0.05,19.73,3.858676,0.88563895,12.410501,8.087246
0.9918025,1.8509853,1.4352974,1.4,17.1,4.278085,1.0991951,1.8854326,0.8799837,-0.07,19.99,3.8646114,0.88563895,12.410501,8.142696
1.0169145,1.842238,1.443852,1.36,17.21,4.3030043,1.1085787,1.8854326,0.8697618,-0.14,20.13,3.8637733,0.89813673,12.311995,8.166778
1.039849,1.8509853,1.4526268,1.33,17.29,4.343461,1.1232926,1.8854326,0.8599532,-0.21,20.29,3.8686783,0.91395795,12.243963,8.212139
1.0668813,1.8509853,1.4526268,1.29,17.41,4.3704934,1.1524973,1.8854326,0.8563757,-0.3,20.49,3.8943057,0.91395795,12.243963,8.264799
1.1147563,1.8509853,1.4616323,1.21,17.61,4.427374,1.1698102,1.9081295,0.8611577,-0.33,20.56,3.9390972,0.9183157,12.154678,8.366471
1.145865,1.8509853,1.4662247,1.16,17.75,4.4630747,1.1850858,1.9081295,0.8648077,-0.36,20.62,3.958023,0.9183157,12.154678,8.421098
1.1671867,1.8599086,1.4708787,1.13,17.82,4.497974,1.1882404,1.9081295,0.8623682,-0.38,20.66,3.9587379,0.9200326,12.043183,8.456712
1.2034475,1.8599086,1.4708787,1.07,17.98,4.5342345,1.1946545,1.9081295,0.86727214,-0.38,20.67,3.970056,0.9190003,12.011894,8.504291
1.2359889,1.8690141,1.4755963,1.02,18.12,4.5805993,1.2113335,1.9081295,0.8773878,-0.38,20.69,3.9968507,0.9190003,12.011894,8.57745
1.2884572,1.8690141,1.4755963,0.93,18.33,4.6330676,1.2253895,1.9081295,0.87227744,-0.44,20.81,4.0057964,0.9117775,11.919633,8.6388645
1.3438923,1.8783089,1.4803786,0.85,18.54,4.70258,1.2326736,1.9319402,0.87227744,-0.45,20.83,4.036891,0.9117775,11.919633,8.739471
1.3909382,1.8783089,1.4755963,0.77,18.75,4.7448435,1.236383,1.9319402,0.8710164,-0.47,20.88,4.0393395,0.90721875,11.772674,8.7841835
1.4314551,1.8690141,1.4708787,0.71,18.91,4.771348,1.2556429,1.9319402,0.8697618,-0.51,20.98,4.057345,0.9019772,11.706323,8.828693
1.4760458,1.8783089,1.4755963,0.65,19.06,4.8299513,1.259645,1.9319402,0.85756224,-0.56,21.08,4.049147,0.9019772,11.706323,8.879099
1.5254546,1.8783089,1.4755963,0.59,19.22,4.8793597,1.2637,1.9319402,0.8493777,-0.59,21.14,4.0450177,0.9032254,11.573354,8.924377
1.5642132,1.8783089,1.4708787,0.52,19.36,4.9134007,1.2719733,1.9319402,0.84482443,-0.62,21.21,4.048738,0.9032254,11.573354,8.962139
1.6152148,1.8974938,1.4708787,0.46,19.52,4.9835873,1.276194,1.9081295,0.8459546,-0.63,21.22,4.0302777,0.8997202,11.443277,9.0138645
1.6620909,1.8783089,1.4708787,0.41,19.66,5.0112786,1.284811,1.9319402,0.8505298,-0.63,21.23,4.067281,0.89094126,11.371271,9.07856
1.7246104,1.8783089,1.4708787,0.34,19.83,5.073798,1.2981968,1.9081295,0.852851,-0.65,21.28,4.0591774,0.89094126,11.371271,9.132976
1.7829615,1.8783089,1.4755963,0.3,19.96,5.1368666,1.2981968,1.9081295,0.8599532,-0.63,21.24,4.0662794,0.8871396,11.22718,9.203146
1.8345389,1.8877997,1.4662247,0.22,20.13,5.1885633,1.3121728,1.9081295,0.8697618,-0.63,21.24,4.090064,0.8871396,11.22718,9.278627
1.9063543,1.8783089,1.4708787,0.18,20.25,5.255542,1.3074458,1.9081295,0.88793963,-0.57,21.12,4.1035147,0.87105805,11.105419,9.359056
1.9708544,1.8877997,1.4708787,0.12,20.39,5.3295326,1.3121728,1.9081295,0.9061038,-0.53,21.05,4.1264057,0.86117595,11.035111,9.455938
2.0429735,1.8877997,1.4708787,0.06,20.54,5.401652,1.3169706,1.9081295,0.9046589,-0.54,21.07,4.129759,0.86117595,11.035111,9.53141
2.1243682,1.8877997,1.4708787,0.01,20.68,5.4830465,1.3369088,1.9081295,0.9046589,-0.58,21.16,4.1496973,0.84409744,10.890831,9.632744
2.1928053,1.8974938,1.4803786,-0.03,20.78,5.5706778,1.3473554,1.9081295,0.9104886,-0.58,21.16,4.1659737,0.84409744,10.890831,9.736651
2.2426012,1.8974938,1.4803786,-0.07,20.87,5.6204734,1.3581444,1.9081295,0.90322226,-0.62,21.26,4.169496,0.8373761,10.724225,9.789969
2.324664,1.8877997,1.4901437,-0.08,20.93,5.7026076,1.3636736,1.9081295,0.8989608,-0.65,21.32,4.170764,0.84006244,10.6554,9.873371
2.354255,1.8974938,1.5001876,-0.1,20.98,5.751937,1.3808331,1.9319402,0.8989608,-0.68,21.37,4.211734,0.84006244,10.6554,9.963671
2.4172819,1.8974938,1.5053186,-0.11,21.03,5.820094,1.3927788,1.9319402,0.8920157,-0.72,21.46,4.216735,0.8410328,10.548855,10.036829
2.4861004,1.8974938,1.5158081,-0.11,21.06,5.8994026,1.398913,1.9319402,0.8961596,-0.72,21.47,4.2270126,0.8410328,10.548855,10.126415
2.6023524,1.8974938,1.5321417,-0.14,21.17,6.031988,1.4180037,1.9319402,0.9061038,-0.73,21.48,4.2560477,0.83959615,10.4084015,10.288036
2.7381988,1.8877997,1.5377548,-0.18,21.29,6.1637535,1.4313426,1.9569639,0.9104886,-0.74,21.51,4.298795,0.8383766,10.313274,10.462549
2.7888503,1.8974938,1.555133,-0.18,21.31,6.241477,1.4523556,1.9569639,0.92102337,-0.75,21.54,4.330343,0.8383766,10.313274,10.571819
2.9611716,1.9493062,1.5671934,-0.24,21.42,6.477671,1.4670908,1.9569639,0.92567426,-0.77,21.58,4.349729,0.8319308,10.14124,10.8274
3.0267572,1.9073993,1.5796604,-0.23,21.47,6.513817,1.4824582,1.9569639,0.91796887,-0.81,21.67,4.357391,0.8319308,10.14124,10.871208
