r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
2.0823886,1.0781757,Infinity,1.22,20.1,Infinity,Infinity,1.0669503,0.5035997,-1.63,23.63,Infinity,NaN,NaN,Infinity
2.0623772,1.0763314,Infinity,1.22,20.1,Infinity,Infinity,1.064598,0.5086314,-1.62,23.62,Infinity,NaN,NaN,Infinity
2.0429735,1.0781757,Infinity,1.23,20.08,Infinity,Infinity,1.064598,0.5136584,-1.61,23.61,Infinity,NaN,NaN,Infinity
2.0241468,1.0781757,Infinity,1.23,20.06,Infinity,Infinity,1.0622659,0.50609314,-1.62,23.62,Infinity,NaN,NaN,Infinity
2.0241468,1.0681922,Infinity,1.23,20.09,Infinity,Infinity,1.0669503,0.5086314,-1.62,23.62,Infinity,NaN,NaN,Infinity
2.0241468,1.0681922,Infinity,1.23,20.09,Infinity,Infinity,1.0576614,0.5159506,-1.6,23.6,Infinity,NaN,NaN,Infinity
2.0241468,1.066418,Infinity,1.23,20.08,Infinity,Infinity,1.0576614,0.5184757,-1.6,23.6,Infinity,NaN,NaN,Infinity
2.0058687,1.0620358,Infinity,1.23,20.08,Infinity,Infinity,1.0531344,0.5184757,-1.6,23.6,Infinity,NaN,NaN,Infinity
2.0058687,1.0620358,Infinity,1.23,20.07,Infinity,Infinity,1.0486827,0.52084637,-1.59,23.59,Infinity,NaN,NaN,Infinity
1.9881129,1.0585836,Infinity,1.23,20.08,Infinity,Infinity,1.0508993,0.5184757,-1.59,23.59,Infinity,NaN,NaN,Infinity
2.0058687,1.0518172,Infinity,1.23,20.1,Infinity,Infinity,1.0443041,0.52325636,-1.58,23.58,Infinity,NaN,NaN,Infinity
1.9881129,1.0485009,Infinity,1.23,20.1,Infinity,Infinity,1.0421416,0.52325636,-1.58,23.58,Infinity,NaN,NaN,Infinity
1.9708544,1.0460421,Infinity,1.23,20.09,Infinity,Infinity,1.0357579,0.5303082,-1.56,23.56,Infinity,NaN,NaN,Infinity
1.9881129,1.0444162,Infinity,1.22,20.1,Infinity,Infinity,1.0315865,0.5279895,-1.56,23.56,Infinity,NaN,NaN,Infinity
1.9708544,1.0501536,Infinity,1.23,20.08,Infinity,Infinity,1.0336639,0.52325636,-1.57,23.57,Infinity,NaN,NaN,Infinity
1.9881129,1.0380163,Infinity,1.22,20.12,Infinity,Infinity,1.0254513,0.53505737,-1.54,23.54,Infinity,NaN,NaN,Infinity
1.9708544,1.0356582,Infinity,1.22,20.12,Infinity,Infinity,1.0214397,0.53505737,-1.53,23.53,Infinity,NaN,NaN,Infinity
1.9708544,1.039601,Infinity,1.22,20.11,Infinity,Infinity,1.0155364,0.5326638,-1.53,23.53,Infinity,NaN,NaN,Infinity
1.9708544,1.0444162,Infinity,1.23,20.1,Infinity,Infinity,1.0234377,0.5279895,-1.55,23.55,Infinity,NaN,NaN,Infinity
1.9708544,1.0356582,Infinity,1.22,20.11,Infinity,Infinity,1.019457,0.52570677,-1.55,23.55,Infinity,NaN,NaN,Infinity
1.9708544,1.0340985,Infinity,1.22,20.12,Infinity,Infinity,1.0155364,0.5326638,-1.53,23.53,Infinity,NaN,NaN,Infinity
1.9708544,1.0317771,Infinity,1.22,20.13,Infinity,Infinity,1.0135983,0.52084637,-1.55,23.55,Infinity,NaN,NaN,Infinity
1.9708544,1.0317771,Infinity,1.22,20.13,Infinity,Infinity,1.009765,0.53505737,-1.52,23.52,Infinity,NaN,NaN,Infinity
1.9708544,1.0317771,Infinity,1.22,20.13,Infinity,Infinity,1.0059882,0.52570677,-1.53,23.53,Infinity,NaN,NaN,Infinity
1.9708544,1.0317771,Infinity,1.22,20.12,Infinity,Infinity,1.0059882,0.52325636,-1.54,23.54,Infinity,NaN,NaN,Infinity
1.9708544,1.027956,Infinity,1.22,20.13,Infinity,Infinity,1.0041206,0.52570677,-1.53,23.53,Infinity,NaN,NaN,Infinity
1.9540703,1.0234476,Infinity,1.22,20.13,Infinity,Infinity,1.0041206,0.52570677,-1.53,23.53,Infinity,NaN,NaN,Infinity
1.9377388,1.0234476,Infinity,1.22,20.12,Infinity,Infinity,0.99859816,0.56690395,-1.44,23.44,Infinity,NaN,NaN,Infinity
1.9540703,1.0256914,Infinity,1.22,20.13,Infinity,Infinity,0.99859816,0.5279895,-1.52,23.52,Infinity,NaN,NaN,Infinity
1.9540703,1.021224,Infinity,1.22,20.13,Infinity,Infinity,0.99498206,0.5397361,-1.49,23.49,Infinity,NaN,NaN,Infinity
1.9540703,1.027956,Infinity,1.22,20.12,Infinity,Infinity,0.99319327,0.53505737,-1.5,23.5,Infinity,NaN,NaN,Infinity
1.9540703,1.0294774,Infinity,1.22,20.11,Infinity,Infinity,0.9967837,0.53505737,-1.5,23.5,Infinity,NaN,NaN,Infinity
1.9540703,1.0256914,Infinity,1.22,20.13,Infinity,Infinity,0.99498206,0.5374899,-1.49,23.49,Infinity,NaN,NaN,Infinity
1.9708544,1.0256914,Infinity,1.22,20.13,Infinity,Infinity,0.99498206,0.5397361,-1.49,23.49,Infinity,NaN,NaN,Infinity
1.9708544,1.0294774,Infinity,1.22,20.12,Infinity,Infinity,0.9967837,0.54201627,-1.49,23.49,Infinity,NaN,NaN,Infinity
1.9540703,1.027956,Infinity,1.22,20.12,Infinity,Infinity,0.99859816,0.54201627,-1.49,23.49,Infinity,NaN,NaN,Infinity
1.9540703,1.0356582,Infinity,1.22,20.1,Infinity,Infinity,0.99859816,0.5397361,-1.5,23.5,Infinity,NaN,NaN,Infinity
1.9540703,1.0340985,Infinity,1.22,20.1,Infinity,Infinity,0.99319327,0.5443314,-1.48,23.48,Infinity,NaN,NaN,Infinity
1.9540703,1.0340985,Infinity,1.22,20.1,Infinity,Infinity,1.0004256,0.5374899,-1.5,23.5,Infinity,NaN,NaN,Infinity
1.9377388,1.0294774,Infinity,1.23,20.09,Infinity,Infinity,0.99859816,0.5397361,-1.49,23.49,Infinity,NaN,NaN,Infinity
1.9063543,1.019753,Infinity,1.23,20.09,Infinity,Infinity,0.99498206,0.5303082,-1.51,23.51,Infinity,NaN,NaN,Infinity
1.862205,1.0027602,Infinity,1.23,20.09,Infinity,Infinity,1.0059882,0.52325636,-1.54,23.54,Infinity,NaN,NaN,Infinity
1.7246104,0.9750402,Infinity,1.24,20.03,Infinity,Infinity,0.97764194,0.5159506,-1.52,23.52,Infinity,NaN,NaN,Infinity
1.6242492,0.9480877,Infinity,1.25,19.99,Infinity,Infinity,0.95986897,0.48573455,-1.56,23.56,Infinity,NaN,NaN,Infinity
1.5180678,0.9112517,Infinity,1.26,19.96,Infinity,Infinity,0.9375501,0.46981308,-1.56,23.56,Infinity,NaN,NaN,Infinity
1.4136293,0.85724115,Infinity,1.25,20,Infinity,Infinity,0.9447624,0.46708894,-1.58,23.58,Infinity,NaN,NaN,Infinity
1.292798,0.7920316,Infinity,1.24,20.04,Infinity,Infinity,0.8701775,0.3731842,-1.69,23.69,Infinity,NaN,NaN,Infinity
1.2104399,0.68852395,Infinity,1.18,20.26,Infinity,Infinity,0.8423507,Infinity,1,21,Infinity,NaN,NaN,Infinity
1.1174725,Infinity,Infinity,3,13,Infinity,Infinity,0.7725048,Infinity,1,21,Infinity,NaN,NaN,Infinity
0.9790821,Infinity,Infinity,3,13,Infinity,Infinity,0.6800295,Infinity,1,21,Infinity,NaN,NaN,Infinity
0.87655777,Infinity,Infinity,3,13,Infinity,Infinity,0.56824374,Infinity,1,21,Infinity,NaN,NaN,Infinity
0.7806858,Infinity,Infinity,3,13,Infinity,Infinity,0.44925305,Infinity,1,21,Infinity,NaN,NaN,Infinity
0.6617551,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.5809055,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.53074425,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.49985832,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.47342637,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.46116325,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.5027309,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.52805287,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.5706405,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.6160995,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.663776,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.7008976,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.7320489,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.74347234,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.7739251,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.73697656,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.7076585,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.6663304,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.6109797,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.5225647,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.4580623,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
Infinity,Infinity,Infinity,0,0,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.38753855,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.49116358,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.5498038,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.6160995,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.69610924,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.73485166,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.7850093,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.84048915,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.87407815,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.9329958,Infinity,Infinity,3,13,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
0.9790821,0.68852395,Infinity,1.28,19.88,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.0129172,0.7651912,Infinity,1.35,19.61,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.0622181,0.86743766,Infinity,1.44,19.24,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.1093873,0.94380015,Infinity,1.5,19,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.1832263,0.9960189,Infinity,1.51,18.96,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.2139858,1.019753,Infinity,1.52,18.93,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.2593333,1.0460421,Infinity,1.52,18.93,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.2884572,1.066418,Infinity,1.52,18.92,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.3106456,1.0800331,Infinity,1.52,18.91,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.3389755,1.0914661,Infinity,1.52,18.93,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
1.3293136,1.107531,Infinity,1.54,18.83,Infinity,Infinity,Infinity,0.376804,-2,24,Infinity,NaN,NaN,Infinity
1.3539034,1.1191692,Infinity,1.54,18.84,Infinity,Infinity,Infinity,0.4173354,-2,24,Infinity,NaN,NaN,Infinity
1.3488679,1.1476537,Infinity,1.57,18.71,Infinity,Infinity,Infinity,0.45598695,-2,24,Infinity,NaN,NaN,Infinity
1.3641592,1.1675707,Infinity,1.59,18.66,Infinity,Infinity,Infinity,0.5035997,-2,24,Infinity,NaN,NaN,Infinity
1.3854465,1.1918133,Infinity,1.6,18.61,Infinity,Infinity,Infinity,0.5374899,-2,24,Infinity,NaN,NaN,Infinity
1.3438923,1.204756,Infinity,1.64,18.43,Infinity,Infinity,Infinity,0.5839758,-2,24,Infinity,NaN,NaN,Infinity
1.3488679,1.2183063,Infinity,1.66,18.38,Infinity,Infinity,Infinity,0.61744845,-2,24,Infinity,NaN,NaN,Infinity
1.359,1.2309033,Infinity,1.66,18.35,Infinity,Infinity,Infinity,0.6351811,-2,24,Infinity,NaN,NaN,Infinity
1.3641592,1.2357697,Infinity,1.66,18.35,Infinity,Infinity,Infinity,0.65488607,-2,24,Infinity,NaN,NaN,Infinity
1.3854465,1.2457491,Infinity,1.66,18.36,Infinity,Infinity,Infinity,0.6627458,-2,24,Infinity,NaN,NaN,Infinity
1.3965007,1.2613722,Infinity,1.67,18.32,Infinity,Infinity,Infinity,0.67393994,-2,24,Infinity,NaN,NaN,Infinity
1.4194914,1.264957,Infinity,1.66,18.38,Infinity,Infinity,Infinity,0.67748404,-2,24,Infinity,NaN,NaN,Infinity
1.4375603,1.2816324,Infinity,1.66,18.36,Infinity,Infinity,Infinity,0.6853095,-2,24,Infinity,NaN,NaN,Infinity
1.4628499,1.3074365,Infinity,1.67,18.31,Infinity,Infinity,Infinity,0.6962671,-2,24,Infinity,NaN,NaN,Infinity
1.4896338,1.3012886,Infinity,1.65,18.39,Infinity,Infinity,Infinity,0.7145711,-2,24,Infinity,NaN,NaN,Infinity
1.5107954,1.2972564,Infinity,1.63,18.48,Infinity,Infinity,Infinity,0.7360975,-2,24,Infinity,NaN,NaN,Infinity
1.5329587,1.3116032,Infinity,1.63,18.46,Infinity,Infinity,Infinity,0.7481395,-2,24,Infinity,NaN,NaN,Infinity
1.556207,1.3222678,Infinity,1.63,18.49,Infinity,Infinity,Infinity,0.7609187,-2,24,Infinity,NaN,NaN,Infinity
1.5806327,1.3355579,Infinity,1.63,18.5,Infinity,Infinity,Infinity,0.77123857,-2,24,Infinity,NaN,NaN,Infinity
1.5976218,1.3401138,Infinity,1.62,18.52,Infinity,Infinity,Infinity,0.78293496,-2,24,Infinity,NaN,NaN,Infinity
1.6152148,1.3494241,Infinity,1.62,18.51,Infinity,Infinity,Infinity,0.79895467,-2,24,Infinity,NaN,NaN,Infinity
1.6152148,1.3494241,Infinity,1.62,18.52,Infinity,Infinity,Infinity,0.8192241,-2,24,Infinity,NaN,NaN,Infinity
1.6334486,1.3541819,Infinity,1.62,18.53,Infinity,Infinity,Infinity,0.8306082,-2,24,Infinity,NaN,NaN,Infinity
1.6334486,1.3590105,Infinity,1.62,18.52,Infinity,Infinity,Infinity,0.84146625,-2,24,Infinity,NaN,NaN,Infinity
1.6242492,1.361452,Infinity,1.63,18.49,Infinity,Infinity,Infinity,0.8648077,-2,24,Infinity,NaN,NaN,Infinity
1.6428186,1.3764961,Infinity,1.63,18.48,Infinity,Infinity,Infinity,0.87227744,-2,24,Infinity,NaN,NaN,Infinity
1.6334486,1.3764961,Infinity,1.63,18.46,Infinity,Infinity,Infinity,0.8839296,-2,24,Infinity,NaN,NaN,Infinity
1.6428186,1.3764961,Infinity,1.63,18.48,Infinity,Infinity,Infinity,0.8947706,-2,24,Infinity,NaN,NaN,Infinity
1.6428186,1.3790718,Infinity,1.63,18.46,Infinity,Infinity,Infinity,0.8989608,-2,24,Infinity,NaN,NaN,Infinity
1.652364,1.3842841,Infinity,1.63,18.46,Infinity,Infinity,Infinity,0.9104886,-2,24,Infinity,NaN,NaN,Infinity
1.652364,1.3922595,Infinity,1.64,18.44,Infinity,Infinity,Infinity,0.9090185,-2,24,Infinity,NaN,NaN,Infinity
1.6620909,1.4004303,Infinity,1.65,18.41,Infinity,Infinity,Infinity,0.9225643,-2,24,Infinity,NaN,NaN,Infinity
1.6720049,1.4059902,Infinity,1.65,18.42,Infinity,Infinity,Infinity,0.9241146,-2,24,Infinity,NaN,NaN,Infinity
1.6620909,1.4116435,Infinity,1.66,18.37,Infinity,Infinity,0.41491637,0.9368626,0.75,21.25,Infinity,NaN,NaN,Infinity
1.6620909,1.417393,Infinity,1.66,18.37,Infinity,Infinity,0.42918962,0.9418086,0.73,21.27,Infinity,NaN,NaN,Infinity
1.6620909,1.4322064,Infinity,1.68,18.29,Infinity,Infinity,0.43938264,0.95722854,0.72,21.28,Infinity,NaN,NaN,Infinity
1.6620909,1.4262037,Infinity,1.67,18.32,Infinity,Infinity,0.455647,0.9643793,0.7,21.3,Infinity,NaN,NaN,Infinity
1.652364,1.4352478,Infinity,1.68,18.27,Infinity,Infinity,0.46792045,0.96987003,0.68,21.32,Infinity,NaN,NaN,Infinity
1.6428186,1.4352478,Infinity,1.69,18.24,Infinity,Infinity,0.49389097,0.9811967,0.65,21.35,Infinity,NaN,NaN,Infinity
1.6334486,1.438316,Infinity,1.7,18.2,Infinity,Infinity,0.5021536,0.9870411,0.64,21.36,Infinity,NaN,NaN,Infinity
1.6242492,1.438316,Infinity,1.7,18.19,Infinity,Infinity,0.5126971,0.9970657,0.62,21.38,Infinity,NaN,NaN,Infinity
1.6242492,1.4540806,Infinity,1.72,18.11,Infinity,Infinity,0.52301854,1.0032588,0.61,21.39,Infinity,NaN,NaN,Infinity
1.6152148,1.4573212,Infinity,1.73,18.08,Infinity,Infinity,0.5450499,1.0117352,0.58,21.42,Infinity,NaN,NaN,Infinity
1.6063405,1.4605922,Infinity,1.74,18.03,Infinity,Infinity,0.55230665,1.0272088,0.58,21.42,Infinity,NaN,NaN,Infinity
1.589054,1.4705924,Infinity,1.76,17.96,Infinity,Infinity,0.5704421,1.0435658,0.56,21.44,Infinity,NaN,NaN,Infinity
1.5806327,1.4843832,Infinity,1.78,17.88,Infinity,Infinity,0.59233344,1.058357,0.53,21.47,Infinity,NaN,NaN,Infinity
